id,key,value,type
,,,
4845906823,b'postcode',b'10005',b'addr'
,,,
4845906823,b'amenity',b'cafe',b'regular'
,,,
4845906823,b'name',b'Starbucks',b'regular'
,,,
4845906823,b'opening_hours',b'Mo-Fr 05:30-19:00; Sa-Su 07:00-18:00',b'regular'
,,,
4845906823,b'phone',b'+16465966331',b'regular'
,,,
4846152821,b'postcode',b'10005',b'addr'
,,,
4846152821,b'amenity',b'cafe',b'regular'
,,,
4846152821,b'name',b'sweetgreen',b'regular'
,,,
4846152821,b'opening_hours',b'Mo-Su 10:30-22:00',b'regular'
,,,
4846152821,b'phone',b'+12124879030',b'regular'
,,,
4846158321,b'postcode',b'10005',b'addr'
,,,
4846158321,b'amenity',b'cafe',b'regular'
,,,
4846158321,b'name',b'La Colombe Coffee Roasters',b'regular'
,,,
4846158321,b'opening_hours',b'Mo-Fr 06:00-18:30; Sa-Su 07:00-18:30',b'regular'
,,,
4846158321,b'phone',b'+12122200415',b'regular'
,,,
4846158321,b'website',b'http://www.lacolombe.com',b'regular'
,,,
4847618222,b'housenumber',b'11',b'addr'
,,,
4847618222,b'postcode',b'10005',b'addr'
,,,
4847618222,b'street',b'Hanover Street',b'addr'
,,,
4847618222,b'amenity',b'restaurant',b'regular'
,,,
4847618222,b'cuisine',b'greek',b'regular'
,,,
4847618222,b'name',b'11 Hanover Greek',b'regular'
,,,
4847618222,b'opening_hours',b'Mo-Fr 11:30-23:00; Sa 16:00-23:00',b'regular'
,,,
4847618222,b'phone',b'+12127854000',b'regular'
,,,
4847618222,b'website',b'http://www.11hanovergreek.com',b'regular'
,,,
4847618223,b'postcode',b'10005',b'addr'
,,,
4847618223,b'amenity',b'bank',b'regular'
,,,
4847618223,b'name',b'TD Bank',b'regular'
,,,
4847618223,b'en',b'TD Bank',b'name'
,,,
4847618223,b'opening_hours',b'Mo-Fr 07:30-19:00; Sa 09:00-15:00; Su 11:00-15:00',b'regular'
,,,
4847618223,b'phone',b'+16463444800',b'regular'
,,,
4847618224,b'housenumber',b'87',b'addr'
,,,
4847618224,b'postcode',b'10005',b'addr'
,,,
4847618224,b'street',b'Beaver Street',b'addr'
,,,
4847618224,b'amenity',b'cafe',b'regular'
,,,
4847618224,b'cuisine',b'mexican',b'regular'
,,,
4847618224,b'name',b'Oaxaca Taqueria',b'regular'
,,,
4847618224,b'opening_hours',b'Su-Th 11:00-00:00; Fr-Sa 11:00-22:00',b'regular'
,,,
4847618224,b'phone',b'+12122320035',b'regular'
,,,
4847618224,b'website',b'http://www.oaxacatacos.com',b'regular'
,,,
4848022654,b'city',b'Jersey City',b'addr'
,,,
4848022654,b'postcode',b'07306',b'addr'
,,,
4848022654,b'state',b'NJ',b'addr'
,,,
4848022654,b'street',b'John F. Kennedy Boulevard',b'addr'
,,,
4848022654,b'name',b'M Color Unisex Beauty Salon',b'regular'
,,,
4848022654,b'shop',b'hairdresser',b'regular'
,,,
4848257933,b'amenity',b'cafe',b'regular'
,,,
4848257933,b'name',b'Maison Kayser',b'regular'
,,,
4848257933,b'en',b'Maison Kayser',b'name'
,,,
4850205121,b'postcode',b'10005',b'addr'
,,,
4850205121,b'leisure',b'fitness_centre',b'regular'
,,,
4850205121,b'name',b'Complete Body',b'regular'
,,,
4850205121,b'opening_hours',b'Mo-Th 05:00-22:00; Fr 05:00-20:00; Sa-Su 08:00-18:00',b'regular'
,,,
4850205121,b'phone',b'+12127777702',b'regular'
,,,
4850205121,b'website',b'http://www.comletebody.com',b'regular'
,,,
4850205221,b'postcode',b'10005',b'addr'
,,,
4850205221,b'name',b'Barclay Rex Pipe Shop',b'regular'
,,,
4850205221,b'opening_hours',b'Mo-We 08:00-19:00; Th-Fr 08:00-20:00; Sa-Su 10:00-18:00',b'regular'
,,,
4850205221,b'phone',b'+12129623355',b'regular'
,,,
4850205221,b'shop',b'convenience',b'regular'
,,,
4850230829,b'postcode',b'10005',b'addr'
,,,
4850230829,b'amenity',b'cafe',b'regular'
,,,
4850230829,b'cuisine',b'coffee_shop',b'regular'
,,,
4850230829,b'name',b'Starbucks',b'regular'
,,,
4850230829,b'opening_hours',b'Mo-Fr 07:00-20:00; Sa-Su 07:00-18:00',b'regular'
,,,
4850230829,b'phone',b'+13474614068',b'regular'
,,,
4860132622,b'housenumber',b'94',b'addr'
,,,
4860132622,b'postcode',b'10006',b'addr'
,,,
4860132622,b'street',b'Greenwich Street',b'addr'
,,,
4860132622,b'amenity',b'cafe',b'regular'
,,,
4860132622,b'cuisine',b'sandwich',b'regular'
,,,
4860132622,b'name',b'Cafe Bravo',b'regular'
,,,
4860132622,b'opening_hours',b'24/7',b'regular'
,,,
4860132622,b'phone',b'+12124064444',b'regular'
,,,
4860132622,b'website',b'http://www.cafebravo.net',b'regular'
,,,
4860141023,b'postcode',b'10006',b'addr'
,,,
4860141023,b'amenity',b'restaurant',b'regular'
,,,
4860141023,b'name',b'Sauce & Barrel',b'regular'
,,,
4860141023,b'opening_hours',b'Mo-Fr 11:30-23:00; Sa 12:00-01:00',b'regular'
,,,
4860141023,b'phone',b'+12124806800',b'regular'
,,,
4860141023,b'website',b'http://www.sauceandbarrel.com',b'regular'
,,,
4860141722,b'postcode',b'10005',b'addr'
,,,
4860141722,b'opening_hours',b'Mo-Th 07:30-18:30; Fr 07:30-18:00',b'regular'
,,,
4860141722,b'shop',b'hairdresser',b'regular'
,,,
4860141723,b'postcode',b'10004',b'addr'
,,,
4860141723,b'amenity',b'fast_food',b'regular'
,,,
4860141723,b'name',b'hum pang',b'regular'
,,,
4860141723,b'opening_hours',b'Mo-Fr 11:00-17:00; Sa-Su',b'regular'
,,,
4860141723,b'phone',b'+16469644150',b'regular'
,,,
4860141724,b'housenumber',b'10',b'addr'
,,,
4860141724,b'postcode',b'10004',b'addr'
,,,
4860141724,b'amenity',b'restaurant',b'regular'
,,,
4860141724,b'cuisine',b'chinese',b'regular'
,,,
4860141724,b'name',b'No. 1',b'regular'
,,,
4860141724,b'opening_hours',b'Mo-Fr 11:00-21:30; Sa-Su 15:30-21:30',b'regular'
,,,
4860141724,b'phone',b'+12129520890',b'regular'
,,,
4860141725,b'housenumber',b'77',b'addr'
,,,
4860141725,b'postcode',b'10004',b'addr'
,,,
4860141725,b'street',b'Pearl Street',b'addr'
,,,
4860141725,b'name',b'Bingo Deli',b'regular'
,,,
4860141725,b'opening_hours',b'Mo-Fr 06:00-18:00',b'regular'
,,,
4860141725,b'phone',b'+12124879200',b'regular'
,,,
4860141725,b'shop',b'convenience',b'regular'
,,,
4872523521,b'postcode',b'10004',b'addr'
,,,
4872523521,b'amenity',b'fast_food',b'regular'
,,,
4872523521,b'name',"b""Rockwell's""",b'regular'
,,,
4872523521,b'opening_hours',b'Mo-Fr 06:15-20:15; Sa 06:15-15:30',b'regular'
,,,
4872523521,b'phone',b'+12123633030',b'regular'
,,,
4872523521,b'website',b'http://www.rockwellrestaurantnyc.com',b'regular'
,,,
4872523621,b'postcode',b'10004',b'addr'
,,,
4872523621,b'amenity',b'fast_food',b'regular'
,,,
4872523621,b'name',b'Subway',b'regular'
,,,
4872523621,b'opening_hours',b'Mo-Fr 07:00-20:00; Sa-Su 11:00-17:00',b'regular'
,,,
4872523621,b'phone',b'+12122693460',b'regular'
,,,
4872742421,b'postcode',b'10004',b'addr'
,,,
4872742421,b'name',b'All American Deli',b'regular'
,,,
4872742421,b'opening_hours',b'Mo-Fr 06:00-20:00; Sa-Su 07:00-15:00',b'regular'
,,,
4872742421,b'phone',b'+12125095007',b'regular'
,,,
4872742421,b'shop',b'convenience',b'regular'
,,,
4872742422,b'postcode',b'10004',b'addr'
,,,
4872742422,b'amenity',b'restaurant',b'regular'
,,,
4872742422,b'cuisine',b'pizza',b'regular'
,,,
4872742422,b'name',b'Da Vinci',b'regular'
,,,
4872742422,b'opening_hours',b'Mo-Fr 09:00-18:45',b'regular'
,,,
4872742422,b'phone',b'+12126352424',b'regular'
,,,
4872742422,b'website',b'http://www.davincipizzanyc.com',b'regular'
,,,
4872760221,b'housenumber',b'40',b'addr'
,,,
4872760221,b'postcode',b'10004',b'addr'
,,,
4872760221,b'street',b'Water Street',b'addr'
,,,
4872760221,b'amenity',b'restaurant',b'regular'
,,,
4872760221,b'cuisine',b'japanese',b'regular'
,,,
4872760221,b'name',b'Kome Waza',b'regular'
,,,
4872760221,b'opening_hours',b'Mo-Fr 11:00-21:00; Sa 12:00-19:00',b'regular'
,,,
4872760221,b'phone',b'+16463681727',b'regular'
,,,
4872760221,b'website',b'http://www.komewaza.com',b'regular'
,,,
4872779121,b'housenumber',b'110',b'addr'
,,,
4872779121,b'postcode',b'10005',b'addr'
,,,
4872779121,b'street',b'Pearl Street',b'addr'
,,,
4872779121,b'amenity',b'restaurant',b'regular'
,,,
4872779121,b'cuisine',b'mexican',b'regular'
,,,
4872779121,b'name',b'Al Horno',b'regular'
,,,
4872779121,b'en',b'Al Horno',b'name'
,,,
4872779121,b'opening_hours',b'Mo-Su 08:15-21:00',b'regular'
,,,
4872779121,b'phone',b'+12124808500',b'regular'
,,,
4872779121,b'website',b'http://www.alhornokitchen.com',b'regular'
,,,
4876338874,b'crossing',b'traffic_signals',b'regular'
,,,
4876338874,b'highway',b'crossing',b'regular'
,,,
4876338901,b'crossing',b'traffic_signals',b'regular'
,,,
4876338901,b'highway',b'crossing',b'regular'
,,,
4876338905,b'crossing',b'traffic_signals',b'regular'
,,,
4876338905,b'highway',b'crossing',b'regular'
,,,
4878831008,b'highway',b'traffic_signals',b'regular'
,,,
4881027079,b'crossing',b'traffic_signals',b'regular'
,,,
4881027079,b'highway',b'crossing',b'regular'
,,,
4881027086,b'crossing',b'traffic_signals',b'regular'
,,,
4881027086,b'highway',b'crossing',b'regular'
,,,
4881027090,b'crossing',b'traffic_signals',b'regular'
,,,
4881027090,b'highway',b'crossing',b'regular'
,,,
4890528696,b'barrier',b'gate',b'regular'
,,,
4890535385,b'barrier',b'gate',b'regular'
,,,
4890553348,b'barrier',b'gate',b'regular'
,,,
4899886546,b'highway',b'traffic_signals',b'regular'
,,,
4899886584,b'highway',b'traffic_signals',b'regular'
,,,
4899954121,b'amenity',b'cafe',b'regular'
,,,
4899954121,b'name',b'Le Pain Quotidien',b'regular'
,,,
4899954121,b'en',b'Le Pain Quotidien',b'name'
,,,
4906912622,b'name',b'Wallgreens store',b'regular'
,,,
4906912622,b'en',b'Wallgreens store',b'name'
,,,
4906912622,b'sv',b'Wallgreens store',b'name'
,,,
4906912622,b'shop',b'convenience',b'regular'
,,,
4906912623,b'highway',b'bus_stop',b'regular'
,,,
4906912623,b'name',b'Bus 111 to Outlet',b'regular'
,,,
4906912623,b'en',b'Bus 111 to Outlet',b'name'
,,,
4906912623,b'sv',b'Buss 111 till outlet',b'name'
,,,
4906912624,b'highway',b'bus_stop',b'regular'
,,,
4906912624,b'name',b'Busstation',b'regular'
,,,
4906912624,b'en',b'Busstation',b'name'
,,,
4906912624,b'sv',b'Bussstation',b'name'
,,,
4906915121,b'amenity',b'restaurant',b'regular'
,,,
4906915121,b'name',b'Burger King',b'regular'
,,,
4906915121,b'sv',b'Burger King',b'name'
,,,
4906915121,b'opening_hours',b'24/7',b'regular'
,,,
4906915221,b'highway',b'bus_stop',b'regular'
,,,
4906915221,b'name',b'Bus to New York',b'regular'
,,,
4906915221,b'en',b'Bus to New York',b'name'
,,,
4906915221,b'sv',b'Buss till New York',b'name'
,,,
4906915222,b'highway',b'bus_stop',b'regular'
,,,
4906915222,b'name',b'Bus to New York 156',b'regular'
,,,
4906915222,b'en',b'Bus to New York 156',b'name'
,,,
4906915222,b'sv',b'Buss till New York 156',b'name'
,,,
4909121424,b'housenumber',b'2',b'addr'
,,,
4909121424,b'postcode',b'10004',b'addr'
,,,
4909121424,b'amenity',b'cafe',b'regular'
,,,
4909121424,b'cuisine',b'coffee_shop',b'regular'
,,,
4909121424,b'name',b'Ground Central',b'regular'
,,,
4909121424,b'en',b'Ground Central',b'name'
,,,
4909121424,b'opening_hours',b'Mo-Fr 06:30-19:00; Sa-Su 09:00-18:00',b'regular'
,,,
4909121424,b'phone',b'+12123440237',b'regular'
,,,
4909121424,b'website',b'http://www.ground-central.com',b'regular'
,,,
4913112521,b'housenumber',b'33',b'addr'
,,,
4913112521,b'postcode',b'10038',b'addr'
,,,
4913112521,b'street',b'Maiden Lane',b'addr'
,,,
4913112521,b'name',b'Godiva',b'regular'
,,,
4913112521,b'opening_hours',b'Mo-Fr 09:00-20:00',b'regular'
,,,
4913112521,b'phone',b'+12128098990',b'regular'
,,,
4913112521,b'shop',b'confectionery',b'regular'
,,,
4913346423,b'name',"b""Trader Joe's""",b'regular'
,,,
4913346423,b'en',"b""Trader Joe's""",b'name'
,,,
4913346423,b'opening_hours',b'09:00-22:00',b'regular'
,,,
4913346423,b'shop',b'supermarket',b'regular'
,,,
4913377821,b'entrance',b'yes',b'regular'
,,,
4913377822,b'amenity',b'fast_food',b'regular'
,,,
4913377822,b'cuisine',b'juice',b'regular'
,,,
4913377822,b'name',b'The Juice Shop',b'regular'
,,,
4913377823,b'amenity',b'cafe',b'regular'
,,,
4913377823,b'name',b'Gregorys Coffee',b'regular'
,,,
4913377824,b'floor',b'0',b'regular'
,,,
4913377824,b'name',b'American Greetings',b'regular'
,,,
4913377824,b'shop',b'stationary',b'regular'
,,,
4913377825,b'amenity',b'bank',b'regular'
,,,
4913377825,b'atm',b'yes',b'regular'
,,,
4913377825,b'name',b'PNC',b'regular'
,,,
4924850827,b'housenumber',b'3914',b'addr'
,,,
4924850827,b'street',b'Bergenline Avenue',b'addr'
,,,
4924850827,b'name',b'Boost Mobile',b'regular'
,,,
4924850827,b'en',b'Boost Mobile',b'name'
,,,
4924850827,b'es',b'Boost Mobile',b'name'
,,,
4924850827,b'shop',b'mobile_phone',b'regular'
,,,
4924851225,b'housenumber',b'3607',b'addr'
,,,
4924851225,b'street',b'Bergenline Avenue',b'addr'
,,,
4924851225,b'name',b'ABC Super Store',b'regular'
,,,
4924851225,b'en',b'ABC Super Store',b'name'
,,,
4924851225,b'es',b'ABC Super Store',b'name'
,,,
4924851225,b'shop',b'department_store',b'regular'
,,,
4924854514,b'name',b'Fulton Street',b'regular'
,,,
4924854514,b'public_transport',b'stop_position',b'regular'
,,,
4924854514,b'railway',b'stop',b'regular'
,,,
4924854514,b'subway',b'yes',b'regular'
,,,
4925166129,b'amenity',b'post_box',b'regular'
,,,
4925166130,b'amenity',b'waste_basket',b'regular'
,,,
4925166131,b'amenity',b'waste_basket',b'regular'
,,,
4925166132,b'amenity',b'waste_basket',b'regular'
,,,
4927465922,b'highway',b'bus_stop',b'regular'
,,,
4927465922,b'operator',b'NJ Transit',b'regular'
,,,
4927465923,b'name',b'Columbia Park Center',b'regular'
,,,
4927465923,b'en',b'Columbia Park Center',b'name'
,,,
4927465923,b'es',b'Columbia Park Center',b'name'
,,,
4927465923,b'shop',b'department_store',b'regular'
,,,
4927465924,b'amenity',b'toilets',b'regular'
,,,
4927465924,b'operator',b'Biglots!',b'regular'
,,,
4927465925,b'name',b'Old Navy',b'regular'
,,,
4927465925,b'en',b'Old Navy',b'name'
,,,
4927465925,b'es',b'Old Navy',b'name'
,,,
4927465925,b'opening_hours',b'Mo-Th 09:00-21:30; Fr-Sa 09:00-22:00; Su 10:00-20:00',b'regular'
,,,
4927465925,b'shop',b'clothes',b'regular'
,,,
4927479021,b'highway',b'bus_stop',b'regular'
,,,
4927479021,b'operator',b'NJ Transit',b'regular'
,,,
4927479121,b'highway',b'bus_stop',b'regular'
,,,
4927479121,b'operator',b'NJ Transit',b'regular'
,,,
4927479221,b'name',b'Biglots!',b'regular'
,,,
4927479221,b'en',b'Biglots!',b'name'
,,,
4927479221,b'es',b'Biglots!',b'name'
,,,
4927479221,b'shop',b'supermarket',b'regular'
,,,
4930944423,b'postcode',b'10281',b'addr'
,,,
4930944423,b'amenity',b'restaurant',b'regular'
,,,
4930944423,b'cuisine',b'italian',b'regular'
,,,
4930944423,b'name',b'Parm Battery Park City',b'regular'
,,,
4930944423,b'opening_hours',b'Su-We 11:30-22:00; Th-Sa 11:30-23:00',b'regular'
,,,
4930944423,b'phone',b'+12127764927',b'regular'
,,,
4930944423,b'website',b'http://www.parmnyc.com',b'regular'
,,,
4931718721,b'housenumber',b'276',b'addr'
,,,
4931718721,b'postcode',b'07302',b'addr'
,,,
4931718721,b'street',b'Grove Street',b'addr'
,,,
4931718721,b'name',b'CoolVines',b'regular'
,,,
4931718721,b'opening_hours',b'Mo-Sa 10:00-22:00; Su 12:00-22:00',b'regular'
,,,
4931718721,b'phone',b'+12014488657',b'regular'
,,,
4931718721,b'shop',b'alcohol',b'regular'
,,,
4931718721,b'website',b'http://www.coolvines.com',b'regular'
,,,
4932330021,b'postcode',b'07302',b'addr'
,,,
4932330021,b'name',b'Red Feast Wine & Liquors',b'regular'
,,,
4932330021,b'opening_hours',b'Mo-Su 10:00-22:00',b'regular'
,,,
4932330021,b'phone',b'+12013333360',b'regular'
,,,
4932330021,b'shop',b'alcohol',b'regular'
,,,
4934146024,b'name',b'Samsung 839',b'regular'
,,,
4934146024,b'en',b'Samsung 839',b'name'
,,,
4934146024,b'shop',b'electronics',b'regular'
,,,
4942593332,b'amenity',b'drinking_water',b'regular'
,,,
4942593333,b'highway',b'stop',b'regular'
,,,
4942593334,b'crossing',b'zebra',b'regular'
,,,
4942593334,b'highway',b'crossing',b'regular'
,,,
4942694536,b'amenity',b'cafe',b'regular'
,,,
4942694536,b'cuisine',b'coffee_shop',b'regular'
,,,
4942694536,b'name',b'Grumpy',b'regular'
,,,
4942694536,b'outdoor_seating',b'no',b'regular'
,,,
4947749921,b'housenumber',b'176',b'addr'
,,,
4947749921,b'street',b'Perry Street',b'addr'
,,,
4947749921,b'amenity',b'restaurant',b'regular'
,,,
4947749921,b'name',b'Perry St',b'regular'
,,,
4947767421,b'amenity',b'restaurant',b'regular'
,,,
4947767421,b'name',"b""L'Appart""",b'regular'
,,,
4949190038,b'tourism',b'artwork',b'regular'
,,,
4949190039,b'tourism',b'artwork',b'regular'
,,,
4957271670,b'access',b'customers',b'regular'
,,,
4957271670,b'barrier',b'bollard',b'regular'
,,,
4957663866,b'city',b'New York',b'addr'
,,,
4957663866,b'housenumber',b'102',b'addr'
,,,
4957663866,b'postcode',b'10282',b'addr'
,,,
4957663866,b'street',b'North End Avenue',b'addr'
,,,
4957663866,b'amenity',b'bar',b'regular'
,,,
4957663866,b'level',b'16',b'regular'
,,,
4957663866,b'name',b'Loopy Doopy Rooftop Bar',b'regular'
,,,
4957663866,b'opening_hours',b'Su-Th 12:00-24:00; Fr-Sa 12:00-01:00',b'regular'
,,,
4957663866,b'operator',b'Conrad New York',b'regular'
,,,
4957663866,b'phone',b'+1 646-769-4250',b'regular'
,,,
4957663866,b'website',b'http://www.conradnewyork.com/dine/loopy-doopy-rooftop-bar/',b'regular'
,,,
4957663866,b'wheelchair',b'yes',b'regular'
,,,
4964966622,b'amenity',b'bar',b'regular'
,,,
4964966622,b'name',b'Lutze Biergarten',b'regular'
,,,
4964966622,b'en',b'Lutze Biergarten',b'name'
,,,
4965009121,b'amenity',b'restaurant',b'regular'
,,,
4965009121,b'name',b'Taphouse',b'regular'
,,,
4965009121,b'en',b'Taphouse',b'name'
,,,
4968906700,b'emergency',b'fire_hydrant',b'regular'
,,,
4968906700,b'position',b'sidewalk',b'fire_hydrant'
,,,
4968906700,b'type',b'pillar',b'fire_hydrant'
,,,
4968906701,b'tourism',b'information',b'regular'
,,,
4968906702,b'tourism',b'information',b'regular'
,,,
4968906703,b'amenity',b'fountain',b'regular'
,,,
4970074422,b'amenity',b'cafe',b'regular'
,,,
4970074422,b'cuisine',b'breakfast;bagel;coffee_shop;sandwich',b'regular'
,,,
4970074422,b'name',b'cos\xc3\xad',b'regular'
,,,
4972315823,b'amenity',b'restaurant',b'regular'
,,,
4972315823,b'name',"b""George's New York""",b'regular'
,,,
4972315823,b'en',"b""George's New York""",b'name'
,,,
4972322721,b'housenumber',b'44',b'addr'
,,,
4972322721,b'street',b'Trinity Place',b'addr'
,,,
4972322721,b'amenity',b'bar',b'regular'
,,,
4972322721,b'name',b'Wogies American Restaurant and Bar',b'regular'
,,,
4972322721,b'opening_hours',b'Mo-Su 11:00-02:00',b'regular'
,,,
4972322721,b'website',b'https://www.google.com.hk/search?q=wogies&ie=UTF-8&oe=UTF-8&hl=en-hk&client=safari#istate=lrl:iv&rlimm=2361491010847337051',b'regular'
,,,
4985377328,b'crossing',b'zebra',b'regular'
,,,
4985377328,b'highway',b'crossing',b'regular'
,,,
4985377337,b'crossing',b'zebra',b'regular'
,,,
4985377337,b'highway',b'crossing',b'regular'
,,,
4985377339,b'crossing',b'zebra',b'regular'
,,,
4985377339,b'highway',b'crossing',b'regular'
,,,
4985377340,b'crossing',b'zebra',b'regular'
,,,
4985377340,b'highway',b'crossing',b'regular'
,,,
4985378721,b'amenity',b'bench',b'regular'
,,,
4985378722,b'amenity',b'bench',b'regular'
,,,
4985378723,b'amenity',b'bench',b'regular'
,,,
4985378724,b'amenity',b'bench',b'regular'
,,,
4987007250,b'crossing',b'zebra',b'regular'
,,,
4987007250,b'highway',b'crossing',b'regular'
,,,
4987007251,b'crossing',b'zebra',b'regular'
,,,
4987007251,b'highway',b'crossing',b'regular'
,,,
4987007252,b'crossing',b'zebra',b'regular'
,,,
4987007252,b'highway',b'crossing',b'regular'
,,,
4987007253,b'crossing',b'zebra',b'regular'
,,,
4987007253,b'highway',b'crossing',b'regular'
,,,
4987007254,b'historic',b'monument',b'regular'
,,,
4987007257,b'historic',b'monument',b'regular'
,,,
4987007258,b'crossing',b'zebra',b'regular'
,,,
4987007258,b'highway',b'crossing',b'regular'
,,,
4987007259,b'crossing',b'zebra',b'regular'
,,,
4987007259,b'highway',b'crossing',b'regular'
,,,
4987007260,b'crossing',b'zebra',b'regular'
,,,
4987007260,b'highway',b'crossing',b'regular'
,,,
4987007261,b'crossing',b'zebra',b'regular'
,,,
4987007261,b'highway',b'crossing',b'regular'
,,,
4987007262,b'highway',b'crossing',b'regular'
,,,
4987007263,b'highway',b'crossing',b'regular'
,,,
4987007264,b'highway',b'crossing',b'regular'
,,,
4987007265,b'highway',b'crossing',b'regular'
,,,
4987007266,b'highway',b'crossing',b'regular'
,,,
4987007267,b'highway',b'crossing',b'regular'
,,,
4987007268,b'highway',b'crossing',b'regular'
,,,
4987007269,b'highway',b'crossing',b'regular'
,,,
4987007270,b'highway',b'stop',b'regular'
,,,
4987007271,b'crossing',b'zebra',b'regular'
,,,
4987007271,b'highway',b'crossing',b'regular'
,,,
4987007272,b'highway',b'stop',b'regular'
,,,
4987007273,b'crossing',b'zebra',b'regular'
,,,
4987007273,b'highway',b'crossing',b'regular'
,,,
4987007274,b'crossing',b'zebra',b'regular'
,,,
4987007274,b'highway',b'crossing',b'regular'
,,,
4987007275,b'crossing',b'zebra',b'regular'
,,,
4987007275,b'highway',b'crossing',b'regular'
,,,
4987007276,b'crossing',b'zebra',b'regular'
,,,
4987007276,b'highway',b'crossing',b'regular'
,,,
4987007277,b'crossing',b'zebra',b'regular'
,,,
4987007277,b'highway',b'crossing',b'regular'
,,,
4987007278,b'crossing',b'zebra',b'regular'
,,,
4987007278,b'highway',b'crossing',b'regular'
,,,
4987007290,b'crossing',b'zebra',b'regular'
,,,
4987007290,b'highway',b'crossing',b'regular'
,,,
4987007291,b'crossing',b'zebra',b'regular'
,,,
4987007291,b'highway',b'crossing',b'regular'
,,,
4987007292,b'crossing',b'zebra',b'regular'
,,,
4987007292,b'highway',b'crossing',b'regular'
,,,
4987007293,b'crossing',b'zebra',b'regular'
,,,
4987007293,b'highway',b'crossing',b'regular'
,,,
4987007294,b'highway',b'stop',b'regular'
,,,
4987021087,b'highway',b'stop',b'regular'
,,,
4987023036,b'crossing',b'zebra',b'regular'
,,,
4987023036,b'highway',b'crossing',b'regular'
,,,
4987023037,b'crossing',b'zebra',b'regular'
,,,
4987023037,b'highway',b'crossing',b'regular'
,,,
4987023038,b'crossing',b'zebra',b'regular'
,,,
4987023038,b'highway',b'crossing',b'regular'
,,,
4987023039,b'highway',b'crossing',b'regular'
,,,
4987023040,b'highway',b'crossing',b'regular'
,,,
4987023041,b'highway',b'crossing',b'regular'
,,,
4987023042,b'highway',b'crossing',b'regular'
,,,
4987027844,b'crossing',b'zebra',b'regular'
,,,
4987027844,b'highway',b'crossing',b'regular'
,,,
4987027845,b'crossing',b'zebra',b'regular'
,,,
4987027845,b'highway',b'crossing',b'regular'
,,,
4987027846,b'crossing',b'zebra',b'regular'
,,,
4987027846,b'highway',b'crossing',b'regular'
,,,
4987027847,b'crossing',b'zebra',b'regular'
,,,
4987027847,b'highway',b'crossing',b'regular'
,,,
4987027848,b'crossing',b'zebra',b'regular'
,,,
4987027848,b'highway',b'crossing',b'regular'
,,,
4987027849,b'crossing',b'zebra',b'regular'
,,,
4987027849,b'highway',b'crossing',b'regular'
,,,
4987027850,b'crossing',b'zebra',b'regular'
,,,
4987027850,b'highway',b'crossing',b'regular'
,,,
4987027851,b'crossing',b'zebra',b'regular'
,,,
4987027851,b'highway',b'crossing',b'regular'
,,,
4987027852,b'crossing',b'zebra',b'regular'
,,,
4987027852,b'highway',b'crossing',b'regular'
,,,
4987027853,b'crossing',b'zebra',b'regular'
,,,
4987027853,b'highway',b'crossing',b'regular'
,,,
4987027854,b'crossing',b'zebra',b'regular'
,,,
4987027854,b'highway',b'crossing',b'regular'
,,,
4987027855,b'crossing',b'zebra',b'regular'
,,,
4987027855,b'highway',b'crossing',b'regular'
,,,
4987027861,b'crossing',b'zebra',b'regular'
,,,
4987027861,b'highway',b'crossing',b'regular'
,,,
4987027862,b'crossing',b'zebra',b'regular'
,,,
4987027862,b'highway',b'crossing',b'regular'
,,,
4987027863,b'crossing',b'zebra',b'regular'
,,,
4987027863,b'highway',b'crossing',b'regular'
,,,
4987027864,b'crossing',b'zebra',b'regular'
,,,
4987027864,b'highway',b'crossing',b'regular'
,,,
4987027865,b'crossing',b'zebra',b'regular'
,,,
4987027865,b'highway',b'crossing',b'regular'
,,,
4987027866,b'crossing',b'zebra',b'regular'
,,,
4987027866,b'highway',b'crossing',b'regular'
,,,
4987027867,b'crossing',b'zebra',b'regular'
,,,
4987027867,b'highway',b'crossing',b'regular'
,,,
4987027868,b'crossing',b'zebra',b'regular'
,,,
4987027868,b'highway',b'crossing',b'regular'
,,,
4987027869,b'crossing',b'zebra',b'regular'
,,,
4987027869,b'highway',b'crossing',b'regular'
,,,
4987027870,b'crossing',b'zebra',b'regular'
,,,
4987027870,b'highway',b'crossing',b'regular'
,,,
4987027871,b'crossing',b'zebra',b'regular'
,,,
4987027871,b'highway',b'crossing',b'regular'
,,,
4987027872,b'crossing',b'zebra',b'regular'
,,,
4987027872,b'highway',b'crossing',b'regular'
,,,
4987027873,b'crossing',b'zebra',b'regular'
,,,
4987027873,b'highway',b'crossing',b'regular'
,,,
4987027874,b'crossing',b'zebra',b'regular'
,,,
4987027874,b'highway',b'crossing',b'regular'
,,,
4987027875,b'crossing',b'zebra',b'regular'
,,,
4987027875,b'highway',b'crossing',b'regular'
,,,
4987027876,b'crossing',b'zebra',b'regular'
,,,
4987027876,b'highway',b'crossing',b'regular'
,,,
4987027877,b'crossing',b'zebra',b'regular'
,,,
4987027877,b'highway',b'crossing',b'regular'
,,,
4987027878,b'crossing',b'zebra',b'regular'
,,,
4987027878,b'highway',b'crossing',b'regular'
,,,
4987027879,b'crossing',b'zebra',b'regular'
,,,
4987027879,b'highway',b'crossing',b'regular'
,,,
4987027880,b'crossing',b'zebra',b'regular'
,,,
4987027880,b'highway',b'crossing',b'regular'
,,,
4987027881,b'leisure',b'playground',b'regular'
